Sensor Name,Variable,Units,Start Datetime,End Datetime,Mean Value,Min Value,Max Value,Median Value,Standard Dev,Count Records,Location (WKT),Ground Height Above Sea Level,Sensor Height Above Ground,Broker Name,Sensor Centroid Longitude,Sensor Centroid Latitude,Raw ID
PER_TTN_AIRQUALITY011,NO2,ugm -3,2024-03-20,2024-03-21,19.73536974789916,13.239,65.907,15.003,11.636951850355324,119,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80144
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-03-20,2024-03-21,14.073325931131407,-2.2372,43.0708,14.0812,7.690114244148955,1423,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-03-20,2024-03-21,15.60697666666667,6.17204,29.4126,15.12272,5.462625857737487,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_TTN_AIRQUALITY002,NO2,ugm -3,2024-03-20,2024-03-21,49.20881118881121,27.084,69.452,48.381,10.475136772611124,143,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80126
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-03-20,2024-03-21,12.821414124293783,-15.2844,77.8884,11.4868,8.183975382259383,1416,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_TTN_AIRQUALITY003,NO2,ugm -3,2024-03-20,2024-03-21,136.15683823529412,111.552,160.415,137.531,12.258956978243312,136,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80125
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-03-20,2024-03-21,1629742.098700596,1490667.17536,1735343.59364,1629352.87656,57175.717303473095,1439,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-03-20,2024-03-21,15.783814166666664,7.7174,62.03624,12.8686,9.16599518092822,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-03-20,2024-03-21,17.512180416666663,6.40516,46.54316,14.63956,9.452797243724552,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_TTN_AIRQUALITY008,NO2,ugm -3,2024-03-20,2024-03-21,18.647512820512823,13.738,61.078,15.006,10.282159964321066,117,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80141
PER_TTN_AIRQUALITY007,NO2,ugm -3,2024-03-20,2024-03-21,8.193103703703708,3.749,15.687,5.5,3.926369525210891,135,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80140
PER_TTN_AIRQUALITY006,NO2,ugm -3,2024-03-20,2024-03-21,18.342256637168145,12.953,47.074,15.007,7.2548181558162,113,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80139
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-03-20,2024-03-21,11.030166550035,-1.316,46.9248,10.5844,5.382641923650253,1429,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_AIRMON_MESH1974150,NO2,ugm -3,2024-03-20,2024-03-21,41.01609156053188,11.66728,96.93468,42.95048,12.997358468065649,1429,POINT(-1.566521 55.011258),64.8199996948242,2.0,aq_mesh_api,-1.566521,55.011258,79210
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-03-20,2024-03-21,31.72120083333333,14.82756,64.62124,29.57804,11.140342981982164,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MESH1961150,NO2,ugm -3,2024-03-20,2024-03-21,35.251519721254354,1.2032,108.3632,33.7084,14.816294032565995,1435,POINT(-1.614138 54.972627),,2.0,aq_mesh_api,-1.614138,54.972627,79197
PER_TTN_AIRQUALITY010,NO2,ugm -3,2024-03-20,2024-03-21,19.45336206896552,13.97,64.909,15.0,12.000663249915462,116,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80143
PER_AIRMON_MESH1917150,NO2,ugm -3,2024-03-20,2024-03-21,35.69030335195535,-13.7616,126.3548,33.6896,19.35378831780867,1432,POINT(-1.558721 54.996494),39.0400009155273,2.0,aq_mesh_api,-1.558721,54.996494,79160
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-03-20,2024-03-21,18.20177351916377,-1.50212,75.07028,16.35788,13.095733383276418,1435,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_TTN_AIRQUALITY009,NO2,ugm -3,2024-03-20,2024-03-21,19.149631147540976,13.232,67.971,15.0,12.256349288109597,122,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80142
PER_TTN_AIRQUALITY005,NO2,ugm -3,2024-03-20,2024-03-21,14.678019230769234,13.0,28.089,13.041,3.4778177590286115,52,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80138
PER_AIRMON_MESH1761150,NO2,ugm -3,2024-03-20,2024-03-21,27.060785596650383,-19.05192,76.47276,26.8652,12.502525935408658,1433,POINT(-1.61169 54.97431),43.6699981689453,2.0,aq_mesh_api,-1.61169,54.97431,73090
PER_AIRMON_MESH1968150,NO2,ugm -3,2024-03-20,2024-03-21,27.84186982578393,0.3384,272.9384,19.2888,27.886120764506803,1435,POINT(-1.614848 54.97149),42.0400009155273,2.0,aq_mesh_api,-1.614848,54.97149,79204
PER_AIRMON_MESH307245,NO2,ugm -3,2024-03-20,2024-03-21,28.50036916666666,19.46364,38.75244,29.79424,5.603110011709209,96,POINT(-1.624621 55.007407),66.1900024414062,2.0,aq_mesh_api,-1.624621,55.007407,79522
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-03-20,2024-03-21,36.76505650349651,8.15544,82.41544,35.42484,8.800957095839324,1430,POINT(-1.45333 55.022829),43.8699989318848,2.0,aq_mesh_api,-1.45333,55.022829,79200
PER_AIRMON_MESH1971150,NO2,ugm -3,2024-03-20,2024-03-21,48.72996340544309,1.70328,199.44356,50.71676,20.808277149281388,1433,POINT(-1.583808 54.991155),45.5499992370605,2.0,aq_mesh_api,-1.583808,54.991155,79207
PER_AIRMON_MESH1969150,NO2,ugm -3,2024-03-20,2024-03-21,44.1584928,4.25444,68.13496,47.53204,15.71950884727981,25,POINT(-1.61027 54.974593),,2.0,aq_mesh_api,-1.61027,54.974593,79205
PER_TTN_AIRQUALITY004,NO2,ugm -3,2024-03-20,2024-03-21,19.555958333333333,14.51,60.981,15.1045,9.463713039284874,120,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80137
PER_AIRMON_MESH1965150,NO2,ugm -3,2024-03-20,2024-03-21,11.817311888111892,-4.23,64.202,10.2272,7.994757439048123,1430,POINT(-1.61731 54.97226),,2.0,aq_mesh_api,-1.61731,54.97226,79201
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-03-20,2024-03-21,16.008239166666662,8.08212,32.73644,14.74014,5.407712819787984,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_AIRMON_MONITOR1048100,NO2,ugm -3,2024-03-20,2024-03-21,20.296714999999992,4.74888,48.97212,19.11584,9.287527714760351,96,POINT(-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,-1.558751,54.996488,79184
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-03-20,2024-03-21,44.566062362869225,23.62972,68.45644,44.49396,8.13782221923927,1422,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-03-20,2024-03-21,8.26217988826816,-5.7716,47.4324,7.6046,5.946828471226297,1432,POINT(-1.60345 54.965674),31.1700000762939,2.0,aq_mesh_api,-1.60345,54.965674,79164
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-03-20,2024-03-21,27.89491125,4.88236,62.51376,27.69522,13.229190217704438,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MESH300245,NO2,ugm -3,2024-03-20,2024-03-21,29.411855833333348,20.03516,39.77516,29.78296,5.380715750791522,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-03-20,2024-03-21,33.59968695652176,10.99424,68.1312,33.3324,12.665905189364436,92,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-03-21,2024-03-22,12.731986666666666,1.9082,37.38004,10.8664,7.033561801898255,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_TTN_AIRQUALITY004,NO2,ugm -3,2024-03-21,2024-03-22,15.07516279069768,14.196,15.705,15.02,0.2645593320332046,129,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80137
PER_AIRMON_MESH1917150,NO2,ugm -3,2024-03-21,2024-03-22,47.48741032078094,-32.5804,150.8324,43.2024,19.61007701438408,1434,POINT(-1.558721 54.996494),39.0400009155273,2.0,aq_mesh_api,-1.558721,54.996494,79160
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-03-21,2024-03-22,11.80880112280702,-2.1996,33.9716,11.562,5.690124777251063,1425,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_TTN_AIRQUALITY010,NO2,ugm -3,2024-03-21,2024-03-22,15.292139534883724,14.511,15.978,15.098,0.3849169193392024,129,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80143
PER_AIRMON_MESH1961150,NO2,ugm -3,2024-03-21,2024-03-22,34.95589174825176,-0.8272,94.752,33.4358,15.139455988032338,1430,POINT(-1.614138 54.972627),,2.0,aq_mesh_api,-1.614138,54.972627,79197
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-03-21,2024-03-22,16.782348749999997,0.7144,50.86716,12.87894,10.831436857671443,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_TTN_AIRQUALITY003,NO2,ugm -3,2024-03-21,2024-03-22,144.76747794117657,125.327,158.742,145.45499999999998,7.349322798901582,136,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80125
PER_AIRMON_MESH1968150,NO2,ugm -3,2024-03-21,2024-03-22,14.42132585844428,-3.4968,107.536,11.2424,11.732012641381887,1427,POINT(-1.614848 54.97149),42.0400009155273,2.0,aq_mesh_api,-1.614848,54.97149,79204
PER_AIRMON_MESH1971150,NO2,ugm -3,2024-03-21,2024-03-22,32.94534533797909,5.12864,109.63032,32.4958,12.268268901658177,1435,POINT(-1.583808 54.991155),45.5499992370605,2.0,aq_mesh_api,-1.583808,54.991155,79207
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-03-21,2024-03-22,7.661620505617974,-3.5344,22.3344,7.322599999999999,4.429778917344049,1424,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_TTN_AIRQUALITY005,NO2,ugm -3,2024-03-21,2024-03-22,13.14333333333333,12.225,14.439,13.0055,0.5049248431422466,48,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80138
PER_TTN_AIRQUALITY009,NO2,ugm -3,2024-03-21,2024-03-22,14.65457894736842,13.215,15.544,14.896,0.5236284369740767,133,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80142
PER_TTN_AIRQUALITY007,NO2,ugm -3,2024-03-21,2024-03-22,6.277839416058393,2.971,10.963,5.559,2.368460617540544,137,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80140
PER_AIRMON_MESH1969150,NO2,ugm -3,2024-03-21,2024-03-22,33.92150262295081,6.71536,59.62044,33.365300000000005,6.508350000527293,122,POINT(-1.61027 54.974593),,2.0,aq_mesh_api,-1.61027,54.974593,79205
PER_AIRMON_MONITOR1048100,NO2,ugm -3,2024-03-21,2024-03-22,27.33126375,6.83004,56.0616,27.07858,10.969764740136982,96,POINT(-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,-1.558751,54.996488,79184
PER_AIRMON_MESH1965150,NO2,ugm -3,2024-03-21,2024-03-22,11.131872382290943,-6.2604,55.2908,9.776,8.710548039182067,1423,POINT(-1.61731 54.97226),,2.0,aq_mesh_api,-1.61731,54.97226,79201
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-03-21,2024-03-22,47.48721074877537,29.48028,69.36636,47.2162,6.040933061998063,1429,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-03-21,2024-03-22,11.404687083333334,2.61132,37.7034,7.95146,7.21319781660209,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-03-21,2024-03-22,6.253019943820212,-10.0768,54.802,5.6588,6.419391839412582,1424,POINT(-1.60345 54.965674),31.1700000762939,2.0,aq_mesh_api,-1.60345,54.965674,79164
PER_AIRMON_MESH300245,NO2,ugm -3,2024-03-21,2024-03-22,30.06789750000001,23.23116,35.13156,30.25296,2.486119083583973,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_TTN_AIRQUALITY006,NO2,ugm -3,2024-03-21,2024-03-22,15.157189655172411,13.98,15.948,15.040500000000002,0.3288621164213392,116,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80139
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-03-21,2024-03-22,1217621.2655074263,302978.00256,1907234.1124,1573077.40588,642507.8010907464,1438,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-03-21,2024-03-22,15.173714999999994,2.27856,40.14364,14.00224,8.765551713498034,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_TTN_AIRQUALITY011,NO2,ugm -3,2024-03-21,2024-03-22,14.62889361702127,13.019,15.826,14.864,0.703838701522356,141,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80144
PER_TTN_AIRQUALITY001,NO2,ugm -3,2024-03-21,2024-03-22,60.86143884892089,44.337,77.106,59.704,7.372894770483318,139,POINT(-1.619868 55.007019),,65.0,LORA,-1.619868,55.007019,80118
PER_AIRMON_MESH1761150,NO2,ugm -3,2024-03-21,2024-03-22,30.528487503486705,-11.91168,110.28456,31.01718,9.343476011657016,1434,POINT(-1.61169 54.97431),43.6699981689453,2.0,aq_mesh_api,-1.61169,54.97431,73090
PER_AIRMON_MESH307245,NO2,ugm -3,2024-03-21,2024-03-22,28.953331666666674,23.28004,34.20284,29.14564,2.592583619017374,96,POINT(-1.624621 55.007407),66.1900024414062,2.0,aq_mesh_api,-1.624621,55.007407,79522
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-03-21,2024-03-22,39.438666275332,19.98064,66.94304,38.96864,7.495137381749664,1431,POINT(-1.45333 55.022829),43.8699989318848,2.0,aq_mesh_api,-1.45333,55.022829,79200
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-03-21,2024-03-22,31.69486125,6.93908,103.9828,28.16616,16.53067926233014,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-03-21,2024-03-22,8.540900987306054,-14.4384,46.9812,8.3284,5.183214359049875,1418,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-03-21,2024-03-22,16.709655416666674,5.29032,36.89876,15.39438,7.078779704667488,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_TTN_AIRQUALITY002,NO2,ugm -3,2024-03-21,2024-03-22,57.15338518518517,44.168,73.239,57.254,6.999889826630538,135,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80126
PER_TTN_AIRQUALITY008,NO2,ugm -3,2024-03-21,2024-03-22,15.305604838709671,15.0,16.646,15.2095,0.3152738138801293,124,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80141
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-03-21,2024-03-22,26.03494500000001,5.8938,54.61964,24.2614,11.645341734475132,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-03-21,2024-03-22,4.763785046197588,-2.93092,69.58068,3.78068,4.631414539227498,1407,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1974150,NO2,ugm -3,2024-03-21,2024-03-22,39.49586661991586,21.04472,86.22244,39.43206,7.406704242897164,1426,POINT(-1.566521 55.011258),64.8199996948242,2.0,aq_mesh_api,-1.566521,55.011258,79210
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-03-22,2024-03-23,10.42393416666666,1.63372,34.7424,7.929839999999999,7.534697425473212,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_TTN_AIRQUALITY008,NO2,ugm -3,2024-03-22,2024-03-23,15.278812949640288,14.083,15.998,15.189,0.4160569027274118,139,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80141
PER_TTN_AIRQUALITY001,NO2,ugm -3,2024-03-22,2024-03-23,70.4680140845071,56.485,91.122,70.043,6.405141646118678,142,POINT(-1.619868 55.007019),,65.0,LORA,-1.619868,55.007019,80118
PER_AIRMON_MESH307245,NO2,ugm -3,2024-03-22,2024-03-23,31.368152500000004,21.34364,39.14724,30.82824,4.503169232404783,96,POINT(-1.624621 55.007407),66.1900024414062,2.0,aq_mesh_api,-1.624621,55.007407,79522
PER_AIRMON_MESH1974150,NO2,ugm -3,2024-03-22,2024-03-23,40.14928792134833,21.42072,69.34756,39.38036,7.285770415489078,1424,POINT(-1.566521 55.011258),64.8199996948242,2.0,aq_mesh_api,-1.566521,55.011258,79210
PER_AIRMON_MESH1761150,NO2,ugm -3,2024-03-22,2024-03-23,36.51461420979021,2.80872,98.9914,36.92696,7.887171659544024,1430,POINT(-1.61169 54.97431),43.6699981689453,2.0,aq_mesh_api,-1.61169,54.97431,73090
PER_TTN_AIRQUALITY005,NO2,ugm -3,2024-03-22,2024-03-23,13.160509803921563,12.349,14.43,12.991,0.4830575970427811,51,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80138
PER_AIRMON_MESH300245,NO2,ugm -3,2024-03-22,2024-03-23,31.304389166666663,24.28396,38.91036,30.19656,4.110137454816157,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-03-22,2024-03-23,5.925525,1.4288,16.26952,5.4802,2.3308508101209884,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-03-22,2024-03-23,9.761374841883324,-3.8916,36.6224,9.494,5.558093694992787,1423,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-03-22,2024-03-23,52.12481825296989,26.99116,74.02312,52.11736,7.417489848560627,1431,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-03-22,2024-03-23,11.126329583333332,1.83112,23.48684,10.5515,3.802283725656397,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_TTN_AIRQUALITY010,NO2,ugm -3,2024-03-22,2024-03-23,15.265437956204384,13.845,15.992,15.187,0.4109843597520305,137,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80143
PER_TTN_AIRQUALITY003,NO2,ugm -3,2024-03-22,2024-03-23,154.06326277372264,125.332,172.734,155.255,9.41598993967648,137,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80125
PER_TTN_AIRQUALITY002,NO2,ugm -3,2024-03-22,2024-03-23,66.39680575539566,53.535,80.306,65.301,6.211822696026776,139,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80126
PER_AIRMON_MESH1961150,NO2,ugm -3,2024-03-22,2024-03-23,19.77599158485276,-1.5604,89.0744,21.714,12.831565806806404,1426,POINT(-1.614138 54.972627),,2.0,aq_mesh_api,-1.614138,54.972627,79197
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-03-22,2024-03-23,3.9615712500000018,1.08852,14.63016,3.8023,2.268626534070803,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_TTN_AIRQUALITY006,NO2,ugm -3,2024-03-22,2024-03-23,15.179022900763364,13.844,15.926,15.07,0.4222972699513691,131,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80139
PER_AIRMON_MESH1971150,NO2,ugm -3,2024-03-22,2024-03-23,37.9797652550664,11.53192,146.10796,36.94388,15.44995778181094,1431,POINT(-1.583808 54.991155),45.5499992370605,2.0,aq_mesh_api,-1.583808,54.991155,79207
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-03-22,2024-03-23,11.81666172148356,-6.9372,67.7176,9.2496,12.4120638597371,1429,POINT(-1.60345 54.965674),31.1700000762939,2.0,aq_mesh_api,-1.60345,54.965674,79164
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-03-22,2024-03-23,4.089607083333335,1.49836,7.94864,3.86246,1.646405717596109,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_TTN_AIRQUALITY009,NO2,ugm -3,2024-03-22,2024-03-23,14.790350364963508,13.161,15.644,14.973,0.5280639420367849,137,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80142
PER_AIRMON_MESH1969150,NO2,ugm -3,2024-03-22,2024-03-23,33.234161849710986,14.34816,60.25964,32.62176,7.269239267972593,173,POINT(-1.61027 54.974593),,2.0,aq_mesh_api,-1.61027,54.974593,79205
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-03-22,2024-03-23,1531188.4300110585,989861.62884,2012918.74856,1617470.39954,292085.0232144415,1440,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_TTN_AIRQUALITY011,NO2,ugm -3,2024-03-22,2024-03-23,15.00736619718309,13.236,15.998,15.0515,0.663973596103157,142,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80144
PER_AIRMON_MESH1917150,NO2,ugm -3,2024-03-22,2024-03-23,37.41253864430466,-21.9396,191.1772,35.814,22.91659613806312,1431,POINT(-1.558721 54.996494),39.0400009155273,2.0,aq_mesh_api,-1.558721,54.996494,79160
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-03-22,2024-03-23,11.950611666666669,1.66192,39.19236,11.17754,7.246931737043194,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-03-22,2024-03-23,7.90458976874562,-15.2656,77.362,7.6516,6.669562638157781,1427,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-03-22,2024-03-23,41.56656005610096,21.93584,71.79344,40.56664,7.801589752935236,1426,POINT(-1.45333 55.022829),43.8699989318848,2.0,aq_mesh_api,-1.45333,55.022829,79200
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-03-22,2024-03-23,13.718835599159082,-5.9784,46.3984,13.1976,7.356034059012994,1427,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-03-22,2024-03-23,9.197697385159016,-1.63372,45.23468,7.35268,7.333774203726582,1415,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_TTN_AIRQUALITY007,NO2,ugm -3,2024-03-22,2024-03-23,4.52057462686567,0.059,7.96,5.0185,2.3122254104884417,134,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80140
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-03-22,2024-03-23,15.118490000000005,1.57544,35.33084,15.37934,9.151665031623116,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MONITOR1048100,NO2,ugm -3,2024-03-22,2024-03-23,19.671712916666667,1.92324,43.89612,18.96168,11.502450423301108,96,POINT(-1.558751 54.996488),39.0400009155273,2.0,aq_mesh_api,-1.558751,54.996488,79184
PER_AIRMON_MESH1968150,NO2,ugm -3,2024-03-22,2024-03-23,11.575661948142942,-6.3168,95.786,8.8924,11.235244055101344,1427,POINT(-1.614848 54.97149),42.0400009155273,2.0,aq_mesh_api,-1.614848,54.97149,79204
PER_TTN_AIRQUALITY004,NO2,ugm -3,2024-03-22,2024-03-23,15.070824427480911,13.686,15.925,15.033,0.4217303411241266,131,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80137
PER_AIRMON_MESH1965150,NO2,ugm -3,2024-03-22,2024-03-23,6.217575578947378,-9.3812,55.7608,5.0948,6.456125977698148,1425,POINT(-1.61731 54.97226),,2.0,aq_mesh_api,-1.61731,54.97226,79201
PER_AIRMON_MESH300245,NO2,ugm -3,2024-03-23,2024-03-24,32.132372499999995,25.86316,40.32036,30.61956,4.133624351765702,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-03-23,2024-03-24,50.941421973408,34.54312,68.86064,51.1454,5.961434859391872,1429,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MESH1965150,NO2,ugm -3,2024-03-23,2024-03-24,5.551608403361341,-6.204,35.1936,4.9632,4.510227412693854,1428,POINT(-1.61731 54.97226),,2.0,aq_mesh_api,-1.61731,54.97226,79201
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-03-23,2024-03-24,12.325640620592369,-15.04,63.2808,12.0696,5.872271204843155,1418,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_TTN_AIRQUALITY005,NO2,ugm -3,2024-03-23,2024-03-24,13.27322222222222,13.0,14.411,13.0525,0.3585560375990974,54,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80138
PER_TTN_AIRQUALITY007,NO2,ugm -3,2024-03-23,2024-03-24,5.081623188405801,1.322,7.369,5.6935,1.8820590335691143,138,POINT(-1.617676 54.979118),,2.0,LORA,-1.617676,54.979118,80140
